,Bike,length of longest straight,Right_Corners,Left_Corners,Year,track_width,MotoGP_avg_speed,GP_distance,corners,Rider_Name,points_mean,Track_Condition,Track_Temp,Humidity,Track,Finish_Time_ms
7489,68,1047.0,8.0,6.0,2010,12.0,164.4,111.0,14.0,73,6.651162790697675,0,49.0,17.0,3,2641211.0
7490,68,636.0,8.0,6.0,2010,15.0,165.5,113.5,14.0,73,6.651162790697675,0,40.0,43.0,4,2636034.0
7491,68,530.0,10.0,6.0,2010,14.0,162.6,114.1,16.0,73,6.651162790697675,0,39.0,43.0,11,2696993.0
7492,68,968.0,7.0,10.0,2010,15.0,167.0,116.8,17.0,73,6.651162790697675,0,39.0,32.0,1,2581890.0
7493,68,762.0,8.0,6.0,2010,15.0,162.2,115.2,14.0,73,6.651162790697675,0,34.0,44.0,7,2619358.0
7494,68,876.0,5.0,9.0,2010,12.0,139.8,108.1,14.0,73,6.651162790697675,0,27.0,33.0,13,2838226.0
7495,68,1068.0,10.0,6.0,2009,12.0,166.6,118.4,16.0,73,6.651162790697675,0,26.0,79.0,10,2598394.0
7496,68,762.0,8.0,6.0,2009,15.0,162.2,115.2,14.0,73,6.651162790697675,0,31.0,25.0,7,2673778.0
7497,68,607.0,8.0,6.0,2009,11.0,161.2,110.6,14.0,73,6.651162790697675,0,45.0,31.0,12,2752978.0
7498,68,674.0,9.0,5.0,2009,13.0,161.8,113.0,14.0,73,6.651162790697675,1,19.0,58.0,5,2912869.0
7499,68,1047.0,8.0,6.0,2009,12.0,164.4,111.0,14.0,73,6.651162790697675,0,46.0,12.0,3,2615444.0
7500,68,487.0,12.0,6.0,2009,14.0,173.1,118.1,18.0,73,6.651162790697675,0,30.0,48.0,9,2563725.0
7501,68,700.0,3.0,10.0,2009,12.0,160.6,110.1,13.0,73,6.651162790697675,0,27.0,48.0,6,2514634.0
7502,68,636.0,8.0,6.0,2009,15.0,165.5,113.5,14.0,73,6.651162790697675,0,45.0,32.0,4,2614667.0
7503,68,920.0,10.0,5.0,2009,16.0,164.0,110.9,15.0,73,6.651162790697675,1,22.0,79.0,8,2915612.0
7504,68,876.0,5.0,9.0,2009,12.0,139.8,108.1,14.0,73,6.651162790697675,0,29.0,24.0,13,2840068.0
7505,68,1068.0,10.0,6.0,2008,12.0,166.6,118.4,16.0,73,6.651162790697675,0,19.0,58.0,10,2571737.0
7506,68,674.0,9.0,5.0,2008,13.0,161.8,113.0,14.0,73,6.651162790697675,0,26.0,38.0,5,2677604.0
7507,68,1047.0,8.0,6.0,2008,12.0,164.4,111.0,14.0,73,6.651162790697675,0,39.0,34.0,3,2598601.0
7508,68,487.0,12.0,6.0,2008,14.0,173.1,118.1,18.0,73,6.651162790697675,0,24.0,62.0,9,2549462.0
7509,68,636.0,8.0,6.0,2008,15.0,165.5,113.5,14.0,73,6.651162790697675,0,29.0,33.0,4,2689974.0
7510,68,530.0,10.0,6.0,2008,14.0,162.6,114.1,16.0,73,6.651162790697675,0,48.0,29.0,11,2718413.0
7511,68,762.0,8.0,6.0,2008,15.0,162.2,115.2,14.0,73,6.651162790697675,0,23.0,51.0,7,2615517.0
7512,68,920.0,10.0,5.0,2008,16.0,164.0,110.9,15.0,73,6.651162790697675,0,42.0,25.0,8,2604809.0
7513,68,876.0,5.0,9.0,2008,12.0,139.8,108.1,14.0,73,6.651162790697675,0,34.0,41.0,13,2838323.0
7514,68,1068.0,10.0,6.0,2007,12.0,166.6,118.4,16.0,73,6.651162790697675,0,45.0,11.0,10,2601435.0
7515,68,607.0,8.0,6.0,2007,11.0,161.2,110.6,14.0,73,6.651162790697675,0,31.0,20.0,12,2756041.0
7516,68,1047.0,8.0,6.0,2007,12.0,164.4,111.0,14.0,73,6.651162790697675,0,43.0,13.0,3,2632255.0
7517,68,487.0,12.0,6.0,2007,14.0,173.1,118.1,18.0,73,6.651162790697675,0,32.0,38.0,9,2572288.0
7518,68,700.0,3.0,10.0,2007,12.0,160.6,110.1,13.0,73,6.651162790697675,0,41.0,28.0,6,2531495.0
7519,68,530.0,10.0,6.0,2007,14.0,162.6,114.1,16.0,73,6.651162790697675,0,42.0,48.0,11,2721866.0
7520,68,762.0,8.0,6.0,2007,15.0,162.2,115.2,14.0,73,6.651162790697675,0,24.0,90.0,7,2897219.0
7521,68,920.0,10.0,5.0,2007,16.0,164.0,110.9,15.0,73,6.651162790697675,0,38.0,51.0,8,2614151.0
7522,68,876.0,5.0,9.0,2007,12.0,139.8,108.1,14.0,73,6.651162790697675,0,25.0,43.0,13,2850105.0
7523,68,607.0,8.0,6.0,2006,11.0,161.2,110.6,14.0,73,6.651162790697675,0,33.0,16.0,12,2795663.0
7524,68,1068.0,10.0,6.0,2006,12.0,166.6,118.4,16.0,73,6.651162790697675,0,41.0,12.0,10,2625149.0
7525,68,674.0,9.0,5.0,2006,13.0,161.8,113.0,14.0,73,6.651162790697675,1,29.0,27.0,5,2708888.0
7526,68,1047.0,8.0,6.0,2006,12.0,164.4,111.0,14.0,73,6.651162790697675,0,47.0,21.0,3,2513785.0
7527,68,487.0,12.0,6.0,2006,14.0,173.1,118.1,18.0,73,6.651162790697675,0,29.0,16.0,9,2587816.0
7528,68,700.0,3.0,10.0,2006,12.0,160.6,110.1,13.0,73,6.651162790697675,0,38.0,17.0,6,2548556.0
7529,68,636.0,8.0,6.0,2006,15.0,165.5,113.5,14.0,73,6.651162790697675,0,36.0,21.0,4,2639580.0
7530,68,920.0,10.0,5.0,2006,16.0,164.0,110.9,15.0,73,6.651162790697675,0,49.0,23.0,8,2607738.0
7531,68,762.0,8.0,6.0,2006,15.0,162.2,115.2,14.0,73,6.651162790697675,0,43.0,11.0,7,2616077.0
7532,68,876.0,5.0,9.0,2006,12.0,139.8,108.1,14.0,73,6.651162790697675,0,43.0,11.0,13,2841487.0
7533,68,607.0,8.0,6.0,2005,11.0,161.2,110.6,14.0,73,6.651162790697675,0,32.0,17.0,12,2780764.0
7534,68,674.0,9.0,5.0,2005,13.0,161.8,113.0,14.0,73,6.651162790697675,1,21.0,68.0,5,2657934.0
7535,68,1047.0,8.0,6.0,2005,12.0,164.4,111.0,14.0,73,6.651162790697675,0,36.0,12.0,3,2615249.0
7536,68,487.0,12.0,6.0,2005,14.0,173.1,118.1,18.0,73,6.651162790697675,0,30.0,32.0,9,2329451.0
7537,68,700.0,3.0,10.0,2005,12.0,160.6,110.1,13.0,73,6.651162790697675,0,29.0,23.0,6,2119283.0
7538,68,762.0,8.0,6.0,2005,15.0,162.2,115.2,14.0,73,6.651162790697675,0,39.0,14.0,7,2645414.0
7539,68,920.0,10.0,5.0,2005,16.0,164.0,110.9,15.0,73,6.651162790697675,0,51.0,10.0,8,2629798.0
7540,68,1068.0,10.0,6.0,2005,12.0,166.6,118.4,16.0,73,6.651162790697675,0,45.0,10.0,10,2628496.0
7541,68,876.0,5.0,9.0,2005,12.0,139.8,108.1,14.0,73,6.651162790697675,0,32.0,14.0,13,2843830.0
7542,49,1068.0,10.0,6.0,2014,12.0,166.6,118.4,16.0,58,0.7272727272727273,0,18.0,60.0,10,2634947.0
7543,49,1076.0,9.0,5.0,2014,16.0,172.7,120.2,14.0,58,0.7272727272727273,0,37.0,60.0,2,2576543.0
7544,49,607.0,8.0,6.0,2014,11.0,161.2,110.6,14.0,58,0.7272727272727273,0,50.0,25.0,12,2807554.0
7545,49,674.0,9.0,5.0,2014,13.0,161.8,113.0,14.0,58,0.7272727272727273,0,42.0,35.0,5,2734859.0
7546,49,1047.0,8.0,6.0,2014,12.0,164.4,111.0,14.0,58,0.7272727272727273,0,34.0,61.0,3,2637820.0
7547,49,487.0,12.0,6.0,2014,14.0,173.1,118.1,18.0,58,0.7272727272727273,1,25.0,69.0,9,2661817.0
7548,49,700.0,3.0,10.0,2014,12.0,160.6,110.1,13.0,58,0.7272727272727273,2,27.0,66.0,6,2578592.0
7549,49,636.0,8.0,6.0,2014,15.0,165.5,113.5,14.0,58,0.7272727272727273,0,23.0,71.0,4,2666667.0
7550,49,762.0,8.0,6.0,2014,15.0,162.2,115.2,14.0,58,0.7272727272727273,0,27.0,57.0,7,2634512.0
7551,49,920.0,10.0,5.0,2014,16.0,164.0,110.9,15.0,58,0.7272727272727273,0,54.0,50.0,8,2549767.0
7552,49,876.0,5.0,9.0,2014,12.0,139.8,108.1,14.0,58,0.7272727272727273,0,22.0,45.0,13,2896839.0
7851,3,1047.0,8.0,6.0,2014,12.0,164.4,111.0,14.0,299,3.0,0,34.0,61.0,3,2677579.0
7852,24,700.0,3.0,10.0,2007,12.0,160.6,110.1,13.0,299,3.0,0,41.0,28.0,6,2557655.0
7892,24,636.0,8.0,6.0,2014,15.0,165.5,113.5,14.0,237,0.5,0,23.0,71.0,4,2632702.0
7893,24,530.0,10.0,6.0,2014,14.0,162.6,114.1,16.0,237,0.5,0,37.0,45.0,11,2735346.0
7984,24,1068.0,10.0,6.0,2009,12.0,166.6,118.4,16.0,435,7.333333333333333,0,26.0,79.0,10,2634270.0
7985,24,607.0,8.0,6.0,2009,11.0,161.2,110.6,14.0,435,7.333333333333333,0,45.0,31.0,12,2770432.0
7986,24,674.0,9.0,5.0,2009,13.0,161.8,113.0,14.0,435,7.333333333333333,1,19.0,58.0,5,2929366.0
7987,24,487.0,12.0,6.0,2009,14.0,173.1,118.1,18.0,435,7.333333333333333,0,30.0,48.0,9,2604541.0
8029,3,762.0,8.0,6.0,2012,15.0,162.2,115.2,14.0,351,3.9545454545454546,0,23.0,55.0,7,2662422.0
8038,12,607.0,8.0,6.0,2005,11.0,161.2,110.6,14.0,351,3.9545454545454546,0,32.0,17.0,12,2836763.0
8039,12,674.0,9.0,5.0,2005,13.0,161.8,113.0,14.0,351,3.9545454545454546,1,21.0,68.0,5,2744456.0
8040,12,1047.0,8.0,6.0,2005,12.0,164.4,111.0,14.0,351,3.9545454545454546,0,36.0,12.0,3,2666745.0
8041,12,487.0,12.0,6.0,2005,14.0,173.1,118.1,18.0,351,3.9545454545454546,0,30.0,32.0,9,2410856.0
8042,12,700.0,3.0,10.0,2005,12.0,160.6,110.1,13.0,351,3.9545454545454546,0,29.0,23.0,6,2172148.0
8043,12,920.0,10.0,5.0,2005,16.0,164.0,110.9,15.0,351,3.9545454545454546,0,51.0,10.0,8,2672888.0
8044,12,1068.0,10.0,6.0,2005,12.0,166.6,118.4,16.0,351,3.9545454545454546,0,45.0,10.0,10,2675750.0
8047,12,1068.0,10.0,6.0,2013,12.0,166.6,118.4,16.0,52,10.96551724137931,0,23.0,66.0,10,2604710.0
8048,12,1200.0,9.0,11.0,2013,15.0,158.4,110.3,20.0,52,10.96551724137931,0,38.0,46.0,0,2696255.0
8049,68,1068.0,10.0,6.0,2012,12.0,166.6,118.4,16.0,52,10.96551724137931,0,23.0,53.0,10,2621121.0
8050,68,607.0,8.0,6.0,2012,11.0,161.2,110.6,14.0,52,10.96551724137931,0,15.0,78.0,12,2771938.0
8051,68,1047.0,8.0,6.0,2012,12.0,164.4,111.0,14.0,52,10.96551724137931,0,40.0,49.0,3,2620578.0
8052,68,487.0,12.0,6.0,2012,14.0,173.1,118.1,18.0,52,10.96551724137931,0,37.0,44.0,9,2494630.0
8053,68,700.0,3.0,10.0,2012,12.0,160.6,110.1,13.0,52,10.96551724137931,0,37.0,47.0,6,2509136.0
8054,68,530.0,10.0,6.0,2012,14.0,162.6,114.1,16.0,52,10.96551724137931,0,36.0,56.0,11,2577379.0
8055,68,968.0,7.0,10.0,2012,15.0,167.0,116.8,17.0,52,10.96551724137931,0,23.0,51.0,1,2544230.0
8056,68,1068.0,10.0,6.0,2011,12.0,166.6,118.4,16.0,52,10.96551724137931,0,20.0,31.0,10,2569037.0
8057,68,674.0,9.0,5.0,2011,13.0,161.8,113.0,14.0,52,10.96551724137931,0,29.0,35.0,5,2675564.0
8058,68,1047.0,8.0,6.0,2011,12.0,164.4,111.0,14.0,52,10.96551724137931,0,25.0,49.0,3,2604070.0
8059,68,487.0,12.0,6.0,2011,14.0,173.1,118.1,18.0,52,10.96551724137931,0,16.0,82.0,9,2504659.0
8060,68,700.0,3.0,10.0,2011,12.0,160.6,110.1,13.0,52,10.96551724137931,0,29.0,49.0,6,2483201.0
8061,68,636.0,8.0,6.0,2011,15.0,165.5,113.5,14.0,52,10.96551724137931,0,37.0,37.0,4,2606982.0
8062,68,530.0,10.0,6.0,2011,14.0,162.6,114.1,16.0,52,10.96551724137931,0,35.0,62.0,11,2669969.0
8063,68,968.0,7.0,10.0,2011,15.0,167.0,116.8,17.0,52,10.96551724137931,0,26.0,50.0,1,2565166.0
8064,68,762.0,8.0,6.0,2011,15.0,162.2,115.2,14.0,52,10.96551724137931,0,29.0,55.0,7,2605085.0
8065,68,876.0,5.0,9.0,2011,12.0,139.8,108.1,14.0,52,10.96551724137931,1,16.0,49.0,13,2898660.0
8066,68,1068.0,10.0,6.0,2010,12.0,166.6,118.4,16.0,52,10.96551724137931,0,26.0,30.0,10,2574002.0
8067,68,487.0,12.0,6.0,2010,14.0,173.1,118.1,18.0,52,10.96551724137931,0,48.0,23.0,9,2491894.0
8068,68,1047.0,8.0,6.0,2010,12.0,164.4,111.0,14.0,52,10.96551724137931,0,49.0,17.0,3,2624308.0
8069,68,636.0,8.0,6.0,2010,15.0,165.5,113.5,14.0,52,10.96551724137931,0,40.0,43.0,4,2616361.0
8070,68,530.0,10.0,6.0,2010,14.0,162.6,114.1,16.0,52,10.96551724137931,0,39.0,43.0,11,2690444.0
8071,68,968.0,7.0,10.0,2010,15.0,167.0,116.8,17.0,52,10.96551724137931,0,39.0,32.0,1,2550301.0
8072,68,762.0,8.0,6.0,2010,15.0,162.2,115.2,14.0,52,10.96551724137931,0,34.0,44.0,7,2627838.0
8073,68,920.0,10.0,5.0,2010,16.0,164.0,110.9,15.0,52,10.96551724137931,0,43.0,27.0,8,2477124.0
8074,68,876.0,5.0,9.0,2010,12.0,139.8,108.1,14.0,52,10.96551724137931,0,27.0,33.0,13,2822265.0
8075,68,876.0,5.0,9.0,2009,12.0,139.8,108.1,14.0,52,10.96551724137931,0,29.0,24.0,13,2845259.0
8076,3,1068.0,10.0,6.0,2013,12.0,166.6,118.4,16.0,338,6.34375,0,23.0,66.0,10,2616297.0
8077,3,1200.0,9.0,11.0,2013,15.0,158.4,110.3,20.0,338,6.34375,0,38.0,46.0,0,2697774.0
8078,3,487.0,12.0,6.0,2013,14.0,173.1,118.1,18.0,338,6.34375,0,18.0,49.0,9,2542876.0
8079,3,700.0,3.0,10.0,2013,12.0,160.6,110.1,13.0,338,6.34375,0,42.0,48.0,6,2523176.0
8080,3,636.0,8.0,6.0,2013,15.0,165.5,113.5,14.0,338,6.34375,0,23.0,70.0,4,2644857.0
8081,3,530.0,10.0,6.0,2013,14.0,162.6,114.1,16.0,338,6.34375,0,31.0,56.0,11,2739512.0
8082,3,968.0,7.0,10.0,2013,15.0,167.0,116.8,17.0,338,6.34375,0,30.0,43.0,1,2590048.0
8083,3,920.0,10.0,5.0,2013,16.0,164.0,110.9,15.0,338,6.34375,0,44.0,58.0,8,2519447.0
8084,3,762.0,8.0,6.0,2013,15.0,162.2,115.2,14.0,338,6.34375,0,31.0,33.0,7,2621131.0
8085,3,1068.0,10.0,6.0,2012,12.0,166.6,118.4,16.0,338,6.34375,0,23.0,53.0,10,2634864.0
8086,3,1047.0,8.0,6.0,2012,12.0,164.4,111.0,14.0,338,6.34375,0,40.0,49.0,3,2658164.0
8087,3,487.0,12.0,6.0,2012,14.0,173.1,118.1,18.0,338,6.34375,0,37.0,44.0,9,2544296.0
8088,3,700.0,3.0,10.0,2012,12.0,160.6,110.1,13.0,338,6.34375,0,37.0,47.0,6,2541572.0
8089,3,636.0,8.0,6.0,2012,15.0,165.5,113.5,14.0,338,6.34375,0,23.0,79.0,4,2635855.0
8090,3,530.0,10.0,6.0,2012,14.0,162.6,114.1,16.0,338,6.34375,0,36.0,56.0,11,2639463.0
8091,3,968.0,7.0,10.0,2012,15.0,167.0,116.8,17.0,338,6.34375,0,23.0,51.0,1,2590307.0
8092,12,700.0,3.0,10.0,2011,12.0,160.6,110.1,13.0,338,6.34375,0,29.0,49.0,6,2511897.0
8093,12,636.0,8.0,6.0,2011,15.0,165.5,113.5,14.0,338,6.34375,0,37.0,37.0,4,2633905.0
8094,12,530.0,10.0,6.0,2011,14.0,162.6,114.1,16.0,338,6.34375,0,35.0,62.0,11,2714243.0
8095,12,968.0,7.0,10.0,2011,15.0,167.0,116.8,17.0,338,6.34375,0,26.0,50.0,1,2592144.0
8096,12,762.0,8.0,6.0,2011,15.0,162.2,115.2,14.0,338,6.34375,0,29.0,55.0,7,2626503.0
8097,24,1068.0,10.0,6.0,2010,12.0,166.6,118.4,16.0,338,6.34375,0,26.0,30.0,10,2579421.0
8098,24,607.0,8.0,6.0,2010,11.0,161.2,110.6,14.0,338,6.34375,0,44.0,30.0,12,2753698.0
8099,24,674.0,9.0,5.0,2010,13.0,161.8,113.0,14.0,338,6.34375,0,51.0,21.0,5,2698402.0
8100,24,487.0,12.0,6.0,2010,14.0,173.1,118.1,18.0,338,6.34375,0,48.0,23.0,9,2494401.0
8101,24,1047.0,8.0,6.0,2010,12.0,164.4,111.0,14.0,338,6.34375,0,49.0,17.0,3,2620862.0
8102,24,636.0,8.0,6.0,2010,15.0,165.5,113.5,14.0,338,6.34375,0,40.0,43.0,4,2643531.0
8103,24,530.0,10.0,6.0,2010,14.0,162.6,114.1,16.0,338,6.34375,0,39.0,43.0,11,2712540.0
8104,24,762.0,8.0,6.0,2010,15.0,162.2,115.2,14.0,338,6.34375,0,34.0,44.0,7,2639830.0
8105,24,920.0,10.0,5.0,2010,16.0,164.0,110.9,15.0,338,6.34375,0,43.0,27.0,8,2495298.0
8106,24,876.0,5.0,9.0,2010,12.0,139.8,108.1,14.0,338,6.34375,0,27.0,33.0,13,2834482.0
8107,24,1068.0,10.0,6.0,2009,12.0,166.6,118.4,16.0,338,6.34375,0,26.0,79.0,10,2616268.0
8108,24,762.0,8.0,6.0,2009,15.0,162.2,115.2,14.0,338,6.34375,0,31.0,25.0,7,2672072.0
8109,24,607.0,8.0,6.0,2009,11.0,161.2,110.6,14.0,338,6.34375,0,45.0,31.0,12,2750450.0
8110,24,674.0,9.0,5.0,2009,13.0,161.8,113.0,14.0,338,6.34375,1,19.0,58.0,5,2943977.0
8111,24,1047.0,8.0,6.0,2009,12.0,164.4,111.0,14.0,338,6.34375,0,46.0,12.0,3,2617162.0
8112,24,487.0,12.0,6.0,2009,14.0,173.1,118.1,18.0,338,6.34375,0,30.0,48.0,9,2574154.0
8113,24,636.0,8.0,6.0,2009,15.0,165.5,113.5,14.0,338,6.34375,0,45.0,32.0,4,2628815.0
8114,24,530.0,10.0,6.0,2009,14.0,162.6,114.1,16.0,338,6.34375,0,41.0,32.0,11,2724923.0
8115,24,876.0,5.0,9.0,2009,12.0,139.8,108.1,14.0,338,6.34375,0,29.0,24.0,13,2853571.0
8116,24,1068.0,10.0,6.0,2008,12.0,166.6,118.4,16.0,338,6.34375,0,19.0,58.0,10,2589590.0
8117,24,674.0,9.0,5.0,2008,13.0,161.8,113.0,14.0,338,6.34375,0,26.0,38.0,5,2700143.0
8118,24,700.0,3.0,10.0,2008,12.0,160.6,110.1,13.0,338,6.34375,1,17.0,82.0,6,2914645.0
8119,24,636.0,8.0,6.0,2008,15.0,165.5,113.5,14.0,338,6.34375,0,29.0,33.0,4,2707248.0
8120,24,762.0,8.0,6.0,2008,15.0,162.2,115.2,14.0,338,6.34375,0,23.0,51.0,7,2627619.0
8121,24,920.0,10.0,5.0,2008,16.0,164.0,110.9,15.0,338,6.34375,0,42.0,25.0,8,2611523.0
8122,24,876.0,5.0,9.0,2008,12.0,139.8,108.1,14.0,338,6.34375,0,34.0,41.0,13,2859525.0
8123,32,607.0,8.0,6.0,2007,11.0,161.2,110.6,14.0,338,6.34375,0,31.0,20.0,12,2779785.0
8124,32,1047.0,8.0,6.0,2007,12.0,164.4,111.0,14.0,338,6.34375,0,43.0,13.0,3,2614760.0
8125,32,636.0,8.0,6.0,2007,15.0,165.5,113.5,14.0,338,6.34375,0,35.0,40.0,4,2648883.0
8126,32,762.0,8.0,6.0,2007,15.0,162.2,115.2,14.0,338,6.34375,0,24.0,90.0,7,2836337.0
8127,32,920.0,10.0,5.0,2007,16.0,164.0,110.9,15.0,338,6.34375,0,38.0,51.0,8,2588170.0
8128,32,876.0,5.0,9.0,2007,12.0,139.8,108.1,14.0,338,6.34375,0,25.0,43.0,13,2834428.0
8129,32,487.0,12.0,6.0,2006,14.0,173.1,118.1,18.0,338,6.34375,0,29.0,16.0,9,2611052.0
8130,32,636.0,8.0,6.0,2006,15.0,165.5,113.5,14.0,338,6.34375,0,36.0,21.0,4,2649106.0
8131,32,920.0,10.0,5.0,2006,16.0,164.0,110.9,15.0,338,6.34375,0,49.0,23.0,8,2624164.0
8140,29,1068.0,10.0,6.0,2013,12.0,166.6,118.4,16.0,260,7.333333333333333,0,23.0,66.0,10,2654485.0
8141,29,968.0,7.0,10.0,2013,15.0,167.0,116.8,17.0,260,7.333333333333333,0,30.0,43.0,1,2629042.0
8319,20,1200.0,9.0,11.0,2013,15.0,158.4,110.3,20.0,60,0.2857142857142857,0,38.0,46.0,0,2730207.0
8320,20,607.0,8.0,6.0,2013,11.0,161.2,110.6,14.0,60,0.2857142857142857,0,47.0,38.0,12,2796560.0
8321,20,1047.0,8.0,6.0,2013,12.0,164.4,111.0,14.0,60,0.2857142857142857,0,52.0,29.0,3,2697224.0
8322,20,487.0,12.0,6.0,2013,14.0,173.1,118.1,18.0,60,0.2857142857142857,0,18.0,49.0,9,2571458.0
8323,20,636.0,8.0,6.0,2013,15.0,165.5,113.5,14.0,60,0.2857142857142857,0,23.0,70.0,4,2680753.0
8324,20,968.0,7.0,10.0,2013,15.0,167.0,116.8,17.0,60,0.2857142857142857,0,30.0,43.0,1,2628687.0
8325,20,920.0,10.0,5.0,2013,16.0,164.0,110.9,15.0,60,0.2857142857142857,0,44.0,58.0,8,2558118.0
8355,19,487.0,12.0,6.0,2013,14.0,173.1,118.1,18.0,171,0.7142857142857143,0,18.0,49.0,9,2583375.0
8356,8,1068.0,10.0,6.0,2012,12.0,166.6,118.4,16.0,171,0.7142857142857143,0,23.0,53.0,10,2667541.0
8357,7,607.0,8.0,6.0,2012,11.0,161.2,110.6,14.0,171,0.7142857142857143,0,15.0,78.0,12,2826375.0
8358,7,1047.0,8.0,6.0,2012,12.0,164.4,111.0,14.0,171,0.7142857142857143,0,40.0,49.0,3,2689569.0
8359,7,487.0,12.0,6.0,2012,14.0,173.1,118.1,18.0,171,0.7142857142857143,0,37.0,44.0,9,2573652.0
8360,12,636.0,8.0,6.0,2007,15.0,165.5,113.5,14.0,171,0.7142857142857143,0,35.0,40.0,4,2707220.0
8361,12,636.0,8.0,6.0,2006,15.0,165.5,113.5,14.0,171,0.7142857142857143,0,36.0,21.0,4,2724920.0
8371,3,968.0,7.0,10.0,2013,15.0,167.0,116.8,17.0,255,0.0,0,30.0,43.0,1,2628611.0
8372,3,920.0,10.0,5.0,2013,16.0,164.0,110.9,15.0,255,0.0,0,44.0,58.0,8,2553121.0
8375,24,1068.0,10.0,6.0,2012,12.0,166.6,118.4,16.0,66,17.82089552238806,0,23.0,53.0,10,2567122.0
8376,24,607.0,8.0,6.0,2012,11.0,161.2,110.6,14.0,66,17.82089552238806,0,15.0,78.0,12,2733897.0
8377,24,674.0,9.0,5.0,2012,13.0,161.8,113.0,14.0,66,17.82089552238806,1,19.0,96.0,5,2991041.0
8378,24,1047.0,8.0,6.0,2012,12.0,164.4,111.0,14.0,66,17.82089552238806,0,40.0,49.0,3,2597225.0
8379,24,487.0,12.0,6.0,2012,14.0,173.1,118.1,18.0,66,17.82089552238806,0,37.0,44.0,9,2479855.0
8380,24,762.0,8.0,6.0,2012,15.0,162.2,115.2,14.0,66,17.82089552238806,0,23.0,55.0,7,2572135.0
8381,24,876.0,5.0,9.0,2012,12.0,139.8,108.1,14.0,66,17.82089552238806,1,15.0,81.0,13,2964452.0
8382,24,1068.0,10.0,6.0,2011,12.0,166.6,118.4,16.0,66,17.82089552238806,0,20.0,31.0,10,2558569.0
8383,24,674.0,9.0,5.0,2011,13.0,161.8,113.0,14.0,66,17.82089552238806,0,29.0,35.0,5,2643955.0
8384,24,1047.0,8.0,6.0,2011,12.0,164.4,111.0,14.0,66,17.82089552238806,0,25.0,49.0,3,2599779.0
8385,24,487.0,12.0,6.0,2011,14.0,173.1,118.1,18.0,66,17.82089552238806,0,16.0,82.0,9,2512356.0
8386,24,700.0,3.0,10.0,2011,12.0,160.6,110.1,13.0,66,17.82089552238806,0,29.0,49.0,6,2474050.0
8387,24,636.0,8.0,6.0,2011,15.0,165.5,113.5,14.0,66,17.82089552238806,0,37.0,37.0,4,2596796.0
8388,24,530.0,10.0,6.0,2011,14.0,162.6,114.1,16.0,66,17.82089552238806,0,35.0,62.0,11,2663844.0
8389,24,968.0,7.0,10.0,2011,15.0,167.0,116.8,17.0,66,17.82089552238806,0,26.0,50.0,1,2537427.0
8390,24,762.0,8.0,6.0,2011,15.0,162.2,115.2,14.0,66,17.82089552238806,0,29.0,55.0,7,2585861.0
8391,24,876.0,5.0,9.0,2011,12.0,139.8,108.1,14.0,66,17.82089552238806,1,16.0,49.0,13,2898645.0
8392,12,607.0,8.0,6.0,2010,11.0,161.2,110.6,14.0,66,17.82089552238806,0,44.0,30.0,12,2727572.0
8393,12,487.0,12.0,6.0,2010,14.0,173.1,118.1,18.0,66,17.82089552238806,0,48.0,23.0,9,2485651.0
8394,12,1047.0,8.0,6.0,2010,12.0,164.4,111.0,14.0,66,17.82089552238806,0,49.0,17.0,3,2607761.0
8395,12,636.0,8.0,6.0,2010,15.0,165.5,113.5,14.0,66,17.82089552238806,0,40.0,43.0,4,2614064.0
8396,12,530.0,10.0,6.0,2010,14.0,162.6,114.1,16.0,66,17.82089552238806,0,39.0,43.0,11,2680538.0
8397,12,968.0,7.0,10.0,2010,15.0,167.0,116.8,17.0,66,17.82089552238806,0,39.0,32.0,1,2536530.0
8398,12,762.0,8.0,6.0,2010,15.0,162.2,115.2,14.0,66,17.82089552238806,0,34.0,44.0,7,2592266.0
8399,12,876.0,5.0,9.0,2010,12.0,139.8,108.1,14.0,66,17.82089552238806,0,27.0,33.0,13,2809198.0
8400,12,1068.0,10.0,6.0,2009,12.0,166.6,118.4,16.0,66,17.82089552238806,0,26.0,79.0,10,2573984.0
8401,12,762.0,8.0,6.0,2009,15.0,162.2,115.2,14.0,66,17.82089552238806,0,31.0,25.0,7,2632929.0
8402,12,607.0,8.0,6.0,2009,11.0,161.2,110.6,14.0,66,17.82089552238806,0,45.0,31.0,12,2729064.0
8403,12,674.0,9.0,5.0,2009,13.0,161.8,113.0,14.0,66,17.82089552238806,1,19.0,58.0,5,2903217.0
8404,12,1047.0,8.0,6.0,2009,12.0,164.4,111.0,14.0,66,17.82089552238806,0,46.0,12.0,3,2600781.0
8405,12,487.0,12.0,6.0,2009,14.0,173.1,118.1,18.0,66,17.82089552238806,0,30.0,48.0,9,2557724.0
8406,12,700.0,3.0,10.0,2009,12.0,160.6,110.1,13.0,66,17.82089552238806,0,27.0,48.0,6,2491995.0
8407,12,920.0,10.0,5.0,2009,16.0,164.0,110.9,15.0,66,17.82089552238806,1,22.0,79.0,8,2844834.0
8408,12,1068.0,10.0,6.0,2008,12.0,166.6,118.4,16.0,66,17.82089552238806,0,19.0,58.0,10,2556587.0
8409,12,607.0,8.0,6.0,2008,11.0,161.2,110.6,14.0,66,17.82089552238806,0,23.0,26.0,12,2777344.0
